prompt,q,gold
"None

Q: Is this sentence grammatical? Yes or No: kar woman drinks espresso kon
A: No

Q: Is this sentence grammatical? Yes or No: kon architects touch kon mouse
A: Yes

Q: Is this sentence grammatical? Yes or No: kars women eat cucumber kon
A: No

Q: Is this sentence grammatical? Yes or No: kars writers drink kar lemonade
A: Yes

Q: Is this sentence grammatical? Yes or No: kar teacher touches kar lightbulb
A: Yes

Q: Is this sentence grammatical? Yes or No: kon actress touches toy kon
A: No

Q: Is this sentence grammatical? Yes or No: kon boy kicks bottle kar
A: No

Q: Is this sentence grammatical? Yes or No: kar woman pushes toy kon
A: No

Q: Is this sentence grammatical? Yes or No: kar professor reads kon poem
A: Yes

Q: Is this sentence grammatical? Yes or No: kons orators read kar story
A: Yes

Q: Is this sentence grammatical? Yes or No: kar doctor drinks kon milkshake
A: ",kar doctor drinks kon milkshake,Yes
"None

Q: Is this sentence grammatical? Yes or No: kon architect hits toy kon
A: No

Q: Is this sentence grammatical? Yes or No: kars writers push kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers touch cup kar
A: No

Q: Is this sentence grammatical? Yes or No: kars doctors drink kon espresso
A: Yes

Q: Is this sentence grammatical? Yes or No: kon dog pushes bottle kar
A: No

Q: Is this sentence grammatical? Yes or No: kons writer eats kon biscuit
A: Yes

Q: Is this sentence grammatical? Yes or No: kars doctors kick mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kar cook kicks mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kars teachers drink kar water
A: Yes

Q: Is this sentence grammatical? Yes or No: kons dogs touch kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kars writers read poem kon
A: ",kars writers read poem kon,No
"None

Q: Is this sentence grammatical? Yes or No: kar doctor pushes newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kar teacher touches toy kon
A: No

Q: Is this sentence grammatical? Yes or No: kars women hit kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kars doctors read chapter kon
A: No

Q: Is this sentence grammatical? Yes or No: kars cooks hit kon toy
A: Yes

Q: Is this sentence grammatical? Yes or No: kar cook eats kon meal
A: Yes

Q: Is this sentence grammatical? Yes or No: kar girl pushes newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kars women drink kar lemonade
A: Yes

Q: Is this sentence grammatical? Yes or No: kar girl hits hat kon
A: No

Q: Is this sentence grammatical? Yes or No: kar girl touches kon mouse
A: Yes

Q: Is this sentence grammatical? Yes or No: kons men drink kon juice
A: ",kons men drink kon juice,Yes
"None

Q: Is this sentence grammatical? Yes or No: kons authors read letter kar
A: No

Q: Is this sentence grammatical? Yes or No: kons orators read story kar
A: No

Q: Is this sentence grammatical? Yes or No: kar teacher pushes kar lightbulb
A: Yes

Q: Is this sentence grammatical? Yes or No: kon lawyers drink beverage kar
A: No

Q: Is this sentence grammatical? Yes or No: kons boys touch newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kons writer hits kon chalk
A: Yes

Q: Is this sentence grammatical? Yes or No: kons dogs kick kar box
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers hit lightbulb kar
A: No

Q: Is this sentence grammatical? Yes or No: kon architects kick kon chalk
A: Yes

Q: Is this sentence grammatical? Yes or No: kons cats eat kar banana
A: Yes

Q: Is this sentence grammatical? Yes or No: kars doctors push kon fish
A: ",kars doctors push kon fish,Yes
"None

Q: Is this sentence grammatical? Yes or No: kar girl drinks kar beverage
A: Yes

Q: Is this sentence grammatical? Yes or No: kars doctors eat kon meal
A: Yes

Q: Is this sentence grammatical? Yes or No: kon lawyer drinks kar lemonade
A: Yes

Q: Is this sentence grammatical? Yes or No: kon architect hits toy kon
A: No

Q: Is this sentence grammatical? Yes or No: kons men hit newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kon cat pushes cup kar
A: No

Q: Is this sentence grammatical? Yes or No: kon boy reads kar guide
A: Yes

Q: Is this sentence grammatical? Yes or No: kar teacher pushes kon chalk
A: Yes

Q: Is this sentence grammatical? Yes or No: kar girl kicks newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kars women eat cucumber kon
A: No

Q: Is this sentence grammatical? Yes or No: kars doctors push chalk kon
A: ",kars doctors push chalk kon,No
"None

Q: Is this sentence grammatical? Yes or No: kons boys drink juice kon
A: No

Q: Is this sentence grammatical? Yes or No: kons dogs push newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kars doctors eat fish kon
A: No

Q: Is this sentence grammatical? Yes or No: kons cats touch kar cup
A: Yes

Q: Is this sentence grammatical? Yes or No: kars actresses push kon chalk
A: Yes

Q: Is this sentence grammatical? Yes or No: kon architects push kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kon actress touches mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kars teachers hit lightbulb kar
A: No

Q: Is this sentence grammatical? Yes or No: kars doctors eat kon biscuit
A: Yes

Q: Is this sentence grammatical? Yes or No: kon lawyers push kon chalk
A: Yes

Q: Is this sentence grammatical? Yes or No: kar teacher drinks tea kon
A: ",kar teacher drinks tea kon,No
"None

Q: Is this sentence grammatical? Yes or No: kons writer kicks kon chalk
A: Yes

Q: Is this sentence grammatical? Yes or No: kars doctors drink kar beverage
A: Yes

Q: Is this sentence grammatical? Yes or No: kars writers read kon chapter
A: Yes

Q: Is this sentence grammatical? Yes or No: kons dogs push lightbulb kar
A: No

Q: Is this sentence grammatical? Yes or No: kar doctor drinks smoothie kon
A: No

Q: Is this sentence grammatical? Yes or No: kars teachers drink water kar
A: No

Q: Is this sentence grammatical? Yes or No: kar doctor pushes newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kons cats drink juice kon
A: No

Q: Is this sentence grammatical? Yes or No: kons men kick kar lightbulb
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers touch kon toy
A: Yes

Q: Is this sentence grammatical? Yes or No: kars girls kick toy kon
A: ",kars girls kick toy kon,No
"None

Q: Is this sentence grammatical? Yes or No: kars teachers drink espresso kon
A: No

Q: Is this sentence grammatical? Yes or No: kon architect reads kon chapter
A: Yes

Q: Is this sentence grammatical? Yes or No: kons authors read kar guide
A: Yes

Q: Is this sentence grammatical? Yes or No: kars cooks touch mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kon dog kicks lightbulb kar
A: No

Q: Is this sentence grammatical? Yes or No: kon architect hits kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kon man touches kar lightbulb
A: Yes

Q: Is this sentence grammatical? Yes or No: kon actress kicks toy kon
A: No

Q: Is this sentence grammatical? Yes or No: kon architect touches chalk kon
A: No

Q: Is this sentence grammatical? Yes or No: kon lawyer drinks kon milkshake
A: Yes

Q: Is this sentence grammatical? Yes or No: kars actresses kick hat kon
A: ",kars actresses kick hat kon,No
"None

Q: Is this sentence grammatical? Yes or No: kars girls touch newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kon lawyers touch newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kar cook pushes kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers eat banana kar
A: No

Q: Is this sentence grammatical? Yes or No: kar woman pushes kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kon author reads kar magazine
A: Yes

Q: Is this sentence grammatical? Yes or No: kars cooks push kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kar girl reads chapter kon
A: No

Q: Is this sentence grammatical? Yes or No: kon lawyers kick kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kar girl pushes newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kars women kick kon newspaper
A: ",kars women kick kon newspaper,Yes
"None

Q: Is this sentence grammatical? Yes or No: kon man eats kar pear
A: Yes

Q: Is this sentence grammatical? Yes or No: kon architects eat fish kon
A: No

Q: Is this sentence grammatical? Yes or No: kons writer hits hat kon
A: No

Q: Is this sentence grammatical? Yes or No: kar girl eats meal kon
A: No

Q: Is this sentence grammatical? Yes or No: kar cook touches kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kon lawyers touch kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kon architects drink milkshake kon
A: No

Q: Is this sentence grammatical? Yes or No: kar woman drinks espresso kon
A: No

Q: Is this sentence grammatical? Yes or No: kon actress eats kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kons cats eat kar banana
A: Yes

Q: Is this sentence grammatical? Yes or No: kon lawyers touch hat kon
A: ",kon lawyers touch hat kon,No
"None

Q: Is this sentence grammatical? Yes or No: kar woman kicks kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kon boy pushes lightbulb kar
A: No

Q: Is this sentence grammatical? Yes or No: kon actress drinks beverage kar
A: No

Q: Is this sentence grammatical? Yes or No: kar woman hits kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kars doctors read chapter kon
A: No

Q: Is this sentence grammatical? Yes or No: kar teacher pushes kar lightbulb
A: Yes

Q: Is this sentence grammatical? Yes or No: kon cat kicks kar cup
A: Yes

Q: Is this sentence grammatical? Yes or No: kar woman kicks fish kon
A: No

Q: Is this sentence grammatical? Yes or No: kons men hit kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kar teacher pushes mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kons writer pushes kon toy
A: ",kons writer pushes kon toy,Yes
"None

Q: Is this sentence grammatical? Yes or No: kars teachers drink kon tonic
A: Yes

Q: Is this sentence grammatical? Yes or No: kar teacher kicks fish kon
A: No

Q: Is this sentence grammatical? Yes or No: kons writer reads kar postcard
A: Yes

Q: Is this sentence grammatical? Yes or No: kon architect drinks milkshake kon
A: No

Q: Is this sentence grammatical? Yes or No: kons dogs kick kar lightbulb
A: Yes

Q: Is this sentence grammatical? Yes or No: kons dogs touch newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kar woman eats cucumber kon
A: No

Q: Is this sentence grammatical? Yes or No: kars doctors eat kon meal
A: Yes

Q: Is this sentence grammatical? Yes or No: kars women push kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kons writer touches toy kon
A: No

Q: Is this sentence grammatical? Yes or No: kars teachers kick newspaper kon
A: ",kars teachers kick newspaper kon,No
"None

Q: Is this sentence grammatical? Yes or No: kons boys read kar page
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers drink kon smoothie
A: Yes

Q: Is this sentence grammatical? Yes or No: kon actress pushes toy kon
A: No

Q: Is this sentence grammatical? Yes or No: kons boys hit box kar
A: No

Q: Is this sentence grammatical? Yes or No: kons writer reads kar postcard
A: Yes

Q: Is this sentence grammatical? Yes or No: kons writer drinks espresso kon
A: No

Q: Is this sentence grammatical? Yes or No: kar professor kicks kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kars girls hit mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kars doctors push kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kar doctor eats biscuit kon
A: No

Q: Is this sentence grammatical? Yes or No: kon actress touches fish kon
A: ",kon actress touches fish kon,No
"None

Q: Is this sentence grammatical? Yes or No: kar professor pushes kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers kick cup kar
A: No

Q: Is this sentence grammatical? Yes or No: kon boy pushes cup kar
A: No

Q: Is this sentence grammatical? Yes or No: kons dogs eat kar banana
A: Yes

Q: Is this sentence grammatical? Yes or No: kars writers push toy kon
A: No

Q: Is this sentence grammatical? Yes or No: kar cook kicks kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kons orators read kar novella
A: Yes

Q: Is this sentence grammatical? Yes or No: kons boys kick box kar
A: No

Q: Is this sentence grammatical? Yes or No: kon architects touch kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kons authors read postcard kar
A: No

Q: Is this sentence grammatical? Yes or No: kars girls kick kon mouse
A: ",kars girls kick kon mouse,Yes
"None

Q: Is this sentence grammatical? Yes or No: kar woman eats cucumber kon
A: No

Q: Is this sentence grammatical? Yes or No: kon dog kicks kar lightbulb
A: Yes

Q: Is this sentence grammatical? Yes or No: kon lawyer hits kon chalk
A: Yes

Q: Is this sentence grammatical? Yes or No: kar woman eats kon meal
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers eat banana kar
A: No

Q: Is this sentence grammatical? Yes or No: kar girl eats kon biscuit
A: Yes

Q: Is this sentence grammatical? Yes or No: kars doctors drink kon smoothie
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers hit mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kars cooks push toy kon
A: No

Q: Is this sentence grammatical? Yes or No: kon architect eats cucumber kon
A: No

Q: Is this sentence grammatical? Yes or No: kars doctors kick toy kon
A: ",kars doctors kick toy kon,No
"None

Q: Is this sentence grammatical? Yes or No: kar teacher kicks lightbulb kar
A: No

Q: Is this sentence grammatical? Yes or No: kar girl hits chalk kon
A: No

Q: Is this sentence grammatical? Yes or No: kon cat drinks kar water
A: Yes

Q: Is this sentence grammatical? Yes or No: kars actresses push mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kar teacher drinks milkshake kon
A: No

Q: Is this sentence grammatical? Yes or No: kon architect touches kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kar teacher kicks mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kon lawyer hits kon toy
A: Yes

Q: Is this sentence grammatical? Yes or No: kons cats kick kar bottle
A: Yes

Q: Is this sentence grammatical? Yes or No: kar doctor pushes kon mouse
A: Yes

Q: Is this sentence grammatical? Yes or No: kon poet reads kon poem
A: ",kon poet reads kon poem,Yes
"None

Q: Is this sentence grammatical? Yes or No: kars writers read kar postcard
A: Yes

Q: Is this sentence grammatical? Yes or No: kon architects read chapter kon
A: No

Q: Is this sentence grammatical? Yes or No: kons men push box kar
A: No

Q: Is this sentence grammatical? Yes or No: kars actresses kick mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kars professors hit kon chalk
A: Yes

Q: Is this sentence grammatical? Yes or No: kon actress reads book kon
A: No

Q: Is this sentence grammatical? Yes or No: kar doctor touches kon toy
A: Yes

Q: Is this sentence grammatical? Yes or No: kars professors kick newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kars girls push kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kars girls read kon poem
A: Yes

Q: Is this sentence grammatical? Yes or No: kons dogs drink kar water
A: ",kons dogs drink kar water,Yes
"None

Q: Is this sentence grammatical? Yes or No: kar teacher drinks kon coffee
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers touch fish kon
A: No

Q: Is this sentence grammatical? Yes or No: kar cook touches kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kon man kicks kar cup
A: Yes

Q: Is this sentence grammatical? Yes or No: kons poets read kar page
A: Yes

Q: Is this sentence grammatical? Yes or No: kar doctor drinks smoothie kon
A: No

Q: Is this sentence grammatical? Yes or No: kons men push kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kars actresses kick mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kars girls kick newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kon lawyer reads chapter kon
A: No

Q: Is this sentence grammatical? Yes or No: kar professor kicks chalk kon
A: ",kar professor kicks chalk kon,No
"None

Q: Is this sentence grammatical? Yes or No: kars women kick kon mouse
A: Yes

Q: Is this sentence grammatical? Yes or No: kons dogs hit kar box
A: Yes

Q: Is this sentence grammatical? Yes or No: kars teachers push mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kon boy kicks kar bottle
A: Yes

Q: Is this sentence grammatical? Yes or No: kar cook eats cucumber kon
A: No

Q: Is this sentence grammatical? Yes or No: kar cook kicks newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kar teacher drinks espresso kon
A: No

Q: Is this sentence grammatical? Yes or No: kar cook touches mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kons dogs push kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kons writer reads kar postcard
A: Yes

Q: Is this sentence grammatical? Yes or No: kon cat hits kar bottle
A: ",kon cat hits kar bottle,Yes
"None

Q: Is this sentence grammatical? Yes or No: kar girl touches kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: kar doctor touches kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: kon dog drinks tonic kon
A: No

Q: Is this sentence grammatical? Yes or No: kon lawyers kick newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kar teacher drinks kon milkshake
A: Yes

Q: Is this sentence grammatical? Yes or No: kons writer touches mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: kon boy hits newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: kar cook pushes kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: kon man kicks kar cup
A: Yes

Q: Is this sentence grammatical? Yes or No: kar teacher kicks hat kon
A: No

Q: Is this sentence grammatical? Yes or No: kon boy eats pear kar
A: ",kon boy eats pear kar,No
