prompt,q,gold
"None

Q: Is this sentence grammatical? Yes or No: the cooks wa no the toy o kick nai
A: No

Q: Is this sentence grammatical? Yes or No: a architect wa no a newspaper o hits nai
A: No

Q: Is this sentence grammatical? Yes or No: the authors wa no the postcard o read
A: Yes

Q: Is this sentence grammatical? Yes or No: the actresses wa no the mouse o push nai
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa no the guide o read nai
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa no a newspaper o touch nai
A: No

Q: Is this sentence grammatical? Yes or No: a cat wa no the juice o drinks
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa no the cup o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: a writer wa no a meal o eats
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa no a hat o push
A: Yes

Q: Is this sentence grammatical? Yes or No: the doctor wa no the milkshake o drinks nai
A: ",the doctor wa no the milkshake o drinks nai,No
"None

Q: Is this sentence grammatical? Yes or No: the boys wa no a magazine o read nai
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa no the lightbulb o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the doctors wa no the newspaper o kick nai
A: No

Q: Is this sentence grammatical? Yes or No: the lawyers wa no the hat o push
A: Yes

Q: Is this sentence grammatical? Yes or No: the woman wa no the chalk o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: a girl wa no a biscuit o eats
A: Yes

Q: Is this sentence grammatical? Yes or No: a girl wa no a cucumber o eats nai
A: No

Q: Is this sentence grammatical? Yes or No: the cats wa no a cup o push
A: Yes

Q: Is this sentence grammatical? Yes or No: a man wa no a cup o kicks nai
A: No

Q: Is this sentence grammatical? Yes or No: a cook wa no the toy o pushes nai
A: No

Q: Is this sentence grammatical? Yes or No: the writers wa no the poem o read
A: ",the writers wa no the poem o read,Yes
"None

Q: Is this sentence grammatical? Yes or No: the actress wa no a biscuit o eats nai
A: No

Q: Is this sentence grammatical? Yes or No: the writers wa no the toy o push nai
A: No

Q: Is this sentence grammatical? Yes or No: the teacher wa no a lightbulb o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the dog wa no the cup o hits nai
A: No

Q: Is this sentence grammatical? Yes or No: the doctors wa no a lemonade o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: a man wa no a pear o eats nai
A: No

Q: Is this sentence grammatical? Yes or No: the men wa no the tonic o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa no the biscuit o eat nai
A: No

Q: Is this sentence grammatical? Yes or No: the boy wa no a postcard o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the dogs wa no the cup o touch
A: Yes

Q: Is this sentence grammatical? Yes or No: the men wa no a juice o drink
A: ",the men wa no a juice o drink,Yes
"None

Q: Is this sentence grammatical? Yes or No: a writer wa no a letter o reads nai
A: No

Q: Is this sentence grammatical? Yes or No: the writers wa no the meal o eat nai
A: No

Q: Is this sentence grammatical? Yes or No: a lawyer wa no the chalk o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: a woman wa no the espresso o drinks nai
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa no a poem o read nai
A: No

Q: Is this sentence grammatical? Yes or No: a orator wa no a page o reads nai
A: No

Q: Is this sentence grammatical? Yes or No: the cats wa no a pear o eat
A: Yes

Q: Is this sentence grammatical? Yes or No: a actress wa no a newspaper o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: the lawyers wa no a mouse o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: the boys wa no a water o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: the doctors wa no a fish o push nai
A: ",the doctors wa no a fish o push nai,No
"None

Q: Is this sentence grammatical? Yes or No: the girl wa no a toy o pushes nai
A: No

Q: Is this sentence grammatical? Yes or No: the actresses wa no a mouse o touch nai
A: No

Q: Is this sentence grammatical? Yes or No: the girl wa no a beverage o drinks nai
A: No

Q: Is this sentence grammatical? Yes or No: the writers wa no a cucumber o eat
A: Yes

Q: Is this sentence grammatical? Yes or No: a teacher wa no a cup o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa no the espresso o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa no a water o drink nai
A: No

Q: Is this sentence grammatical? Yes or No: a girl wa no a newspaper o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: the writers wa no a postcard o read
A: Yes

Q: Is this sentence grammatical? Yes or No: the men wa no the box o push nai
A: No

Q: Is this sentence grammatical? Yes or No: the doctors wa no the chalk o push
A: ",the doctors wa no the chalk o push,Yes
"None

Q: Is this sentence grammatical? Yes or No: a woman wa no the hat o pushes nai
A: No

Q: Is this sentence grammatical? Yes or No: a woman wa no a meal o eats nai
A: No

Q: Is this sentence grammatical? Yes or No: the girls wa no the poem o read nai
A: No

Q: Is this sentence grammatical? Yes or No: the women wa no the lemonade o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: a author wa no a novella o reads nai
A: No

Q: Is this sentence grammatical? Yes or No: the boys wa no a fruit o eat
A: Yes

Q: Is this sentence grammatical? Yes or No: a teacher wa no the bottle o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa no the fish o touch
A: Yes

Q: Is this sentence grammatical? Yes or No: the cats wa no a newspaper o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: the dogs wa no a newspaper o push nai
A: No

Q: Is this sentence grammatical? Yes or No: the teacher wa no a tea o drinks
A: ",the teacher wa no a tea o drinks,Yes
"None

Q: Is this sentence grammatical? Yes or No: the cats wa no a newspaper o kick nai
A: No

Q: Is this sentence grammatical? Yes or No: the teacher wa no a chalk o touches nai
A: No

Q: Is this sentence grammatical? Yes or No: the actresses wa no the hat o push
A: Yes

Q: Is this sentence grammatical? Yes or No: the teacher wa no a newspaper o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the man wa no the lightbulb o hits nai
A: No

Q: Is this sentence grammatical? Yes or No: a cat wa no the juice o drinks
A: Yes

Q: Is this sentence grammatical? Yes or No: the cook wa no a espresso o drinks nai
A: No

Q: Is this sentence grammatical? Yes or No: the cook wa no a meal o eats
A: Yes

Q: Is this sentence grammatical? Yes or No: the girls wa no a mouse o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa no the fish o touch nai
A: No

Q: Is this sentence grammatical? Yes or No: the girls wa no a toy o kick
A: ",the girls wa no a toy o kick,Yes
"None

Q: Is this sentence grammatical? Yes or No: the cats wa no a bottle o touch
A: Yes

Q: Is this sentence grammatical? Yes or No: the lawyers wa no a cucumber o eat nai
A: No

Q: Is this sentence grammatical? Yes or No: the actress wa no the smoothie o drinks nai
A: No

Q: Is this sentence grammatical? Yes or No: the lawyers wa no a fish o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: the lawyer wa no the fish o kicks nai
A: No

Q: Is this sentence grammatical? Yes or No: the cooks wa no the chalk o push
A: Yes

Q: Is this sentence grammatical? Yes or No: the cooks wa no the smoothie o drink nai
A: No

Q: Is this sentence grammatical? Yes or No: a teacher wa no a newspaper o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: the girls wa no a beverage o drink nai
A: No

Q: Is this sentence grammatical? Yes or No: a girl wa no a newspaper o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the actresses wa no the hat o kick nai
A: ",the actresses wa no the hat o kick nai,No
"None

Q: Is this sentence grammatical? Yes or No: a doctor wa no the toy o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: the teacher wa no the biscuit o eats nai
A: No

Q: Is this sentence grammatical? Yes or No: the writer wa no a postcard o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa no the lightbulb o hit nai
A: No

Q: Is this sentence grammatical? Yes or No: a boy wa no a box o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the boys wa no a page o read
A: Yes

Q: Is this sentence grammatical? Yes or No: the lawyer wa no a mouse o hits nai
A: No

Q: Is this sentence grammatical? Yes or No: a architect wa no a newspaper o pushes nai
A: No

Q: Is this sentence grammatical? Yes or No: a poet wa no a guide o reads nai
A: No

Q: Is this sentence grammatical? Yes or No: a architect wa no a mouse o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the women wa no a newspaper o kick
A: ",the women wa no a newspaper o kick,Yes
"None

Q: Is this sentence grammatical? Yes or No: the cooks wa no a cucumber o eat nai
A: No

Q: Is this sentence grammatical? Yes or No: the teacher wa no the novella o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: a professor wa no the fish o pushes nai
A: No

Q: Is this sentence grammatical? Yes or No: the actresses wa no the hat o push nai
A: No

Q: Is this sentence grammatical? Yes or No: the dogs wa no a newspaper o push
A: Yes

Q: Is this sentence grammatical? Yes or No: a professor wa no a poem o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the doctor wa no the smoothie o drinks nai
A: No

Q: Is this sentence grammatical? Yes or No: the doctors wa no the newspaper o push
A: Yes

Q: Is this sentence grammatical? Yes or No: the dogs wa no the lightbulb o kick nai
A: No

Q: Is this sentence grammatical? Yes or No: the women wa no the fish o eat
A: Yes

Q: Is this sentence grammatical? Yes or No: the lawyers wa no a hat o touch nai
A: ",the lawyers wa no a hat o touch nai,No
"None

Q: Is this sentence grammatical? Yes or No: the cook wa no a chapter o reads nai
A: No

Q: Is this sentence grammatical? Yes or No: a lawyer wa no the chalk o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: the lawyers wa no a newspaper o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: a architect wa no the toy o touches nai
A: No

Q: Is this sentence grammatical? Yes or No: a writer wa no a hat o touches nai
A: No

Q: Is this sentence grammatical? Yes or No: a lawyer wa no a toy o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: a actress wa no the newspaper o hits nai
A: No

Q: Is this sentence grammatical? Yes or No: the architects wa no the fish o touch nai
A: No

Q: Is this sentence grammatical? Yes or No: the doctors wa no the hat o push
A: Yes

Q: Is this sentence grammatical? Yes or No: a writer wa no a chalk o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: a writer wa no the toy o pushes
A: ",a writer wa no the toy o pushes,Yes
"None

Q: Is this sentence grammatical? Yes or No: the author wa no the poem o reads nai
A: No

Q: Is this sentence grammatical? Yes or No: a cat wa no the newspaper o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: the architects wa no a beverage o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: a lawyer wa no a beverage o drinks nai
A: No

Q: Is this sentence grammatical? Yes or No: a writer wa no the chalk o pushes nai
A: No

Q: Is this sentence grammatical? Yes or No: the actress wa no a toy o touches nai
A: No

Q: Is this sentence grammatical? Yes or No: the architects wa no a milkshake o drink nai
A: No

Q: Is this sentence grammatical? Yes or No: the cooks wa no the hat o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the lawyers wa no a hat o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: the girls wa no the chalk o push
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa no the newspaper o kick nai
A: ",the teachers wa no the newspaper o kick nai,No
"None

Q: Is this sentence grammatical? Yes or No: the doctors wa no the fish o hit nai
A: No

Q: Is this sentence grammatical? Yes or No: a girl wa no the book o reads nai
A: No

Q: Is this sentence grammatical? Yes or No: the cooks wa no the newspaper o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the women wa no a mouse o touch
A: Yes

Q: Is this sentence grammatical? Yes or No: the lawyer wa no a milkshake o drinks nai
A: No

Q: Is this sentence grammatical? Yes or No: a doctor wa no the toy o touches nai
A: No

Q: Is this sentence grammatical? Yes or No: a architect wa no the fish o kicks nai
A: No

Q: Is this sentence grammatical? Yes or No: the woman wa no the toy o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: the architects wa no the toy o push
A: Yes

Q: Is this sentence grammatical? Yes or No: a actress wa no the book o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: a actress wa no the fish o touches nai
A: ",a actress wa no the fish o touches nai,No
"None

Q: Is this sentence grammatical? Yes or No: a lawyer wa no the hat o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: the writers wa no the newspaper o kick nai
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa no the box o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: a architect wa no a chalk o hits nai
A: No

Q: Is this sentence grammatical? Yes or No: the professors wa no the newspaper o hit nai
A: No

Q: Is this sentence grammatical? Yes or No: the architects wa no the hat o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa no the mouse o hit nai
A: No

Q: Is this sentence grammatical? Yes or No: a woman wa no the chalk o touches nai
A: No

Q: Is this sentence grammatical? Yes or No: a architect wa no the fish o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the boys wa no a coffee o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: the girls wa no a mouse o kick
A: ",the girls wa no a mouse o kick,Yes
"None

Q: Is this sentence grammatical? Yes or No: a girl wa no a hat o touches nai
A: No

Q: Is this sentence grammatical? Yes or No: a doctor wa no the fish o touches nai
A: No

Q: Is this sentence grammatical? Yes or No: the lawyers wa no a hat o kick nai
A: No

Q: Is this sentence grammatical? Yes or No: a writer wa no the toy o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: the dogs wa no a lightbulb o push
A: Yes

Q: Is this sentence grammatical? Yes or No: a actress wa no the beverage o drinks nai
A: No

Q: Is this sentence grammatical? Yes or No: the cooks wa no a newspaper o push
A: Yes

Q: Is this sentence grammatical? Yes or No: a actress wa no the book o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the man wa no the box o kicks
A: Yes

Q: Is this sentence grammatical? Yes or No: the woman wa no a toy o pushes nai
A: No

Q: Is this sentence grammatical? Yes or No: the doctors wa no a toy o kick
A: ",the doctors wa no a toy o kick,Yes
"None

Q: Is this sentence grammatical? Yes or No: the girls wa no a hat o push
A: Yes

Q: Is this sentence grammatical? Yes or No: a writer wa no a chalk o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: the professors wa no a beverage o drink nai
A: No

Q: Is this sentence grammatical? Yes or No: the boys wa no a coffee o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: the girl wa no a fish o eats nai
A: No

Q: Is this sentence grammatical? Yes or No: the actresses wa no a chalk o touch
A: Yes

Q: Is this sentence grammatical? Yes or No: a architect wa no a mouse o kicks nai
A: No

Q: Is this sentence grammatical? Yes or No: the dogs wa no the box o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the girls wa no a beverage o drink nai
A: No

Q: Is this sentence grammatical? Yes or No: the lawyers wa no a chalk o touch nai
A: No

Q: Is this sentence grammatical? Yes or No: the poet wa no a poem o reads nai
A: ",the poet wa no a poem o reads nai,No
"None

Q: Is this sentence grammatical? Yes or No: the girls wa no a hat o push
A: Yes

Q: Is this sentence grammatical? Yes or No: the lawyers wa no the espresso o drink nai
A: No

Q: Is this sentence grammatical? Yes or No: a architect wa no the fish o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: a woman wa no a meal o eats nai
A: No

Q: Is this sentence grammatical? Yes or No: the dog wa no the bottle o pushes nai
A: No

Q: Is this sentence grammatical? Yes or No: the men wa no a cup o touch nai
A: No

Q: Is this sentence grammatical? Yes or No: a doctor wa no the mouse o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: a boy wa no a newspaper o hits nai
A: No

Q: Is this sentence grammatical? Yes or No: the architects wa no a mouse o touch
A: Yes

Q: Is this sentence grammatical? Yes or No: the boys wa no the cup o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the dogs wa no the water o drink
A: ",the dogs wa no the water o drink,Yes
"None

Q: Is this sentence grammatical? Yes or No: the architects wa no a fish o kick nai
A: No

Q: Is this sentence grammatical? Yes or No: the professors wa no a toy o touch
A: Yes

Q: Is this sentence grammatical? Yes or No: a teacher wa no a cup o hits nai
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa no the hat o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the dogs wa no the tea o drink nai
A: No

Q: Is this sentence grammatical? Yes or No: the doctor wa no a chalk o hits nai
A: No

Q: Is this sentence grammatical? Yes or No: the author wa no a postcard o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: a actress wa no the book o reads nai
A: No

Q: Is this sentence grammatical? Yes or No: the architects wa no a chapter o read
A: Yes

Q: Is this sentence grammatical? Yes or No: a architect wa no the biscuit o eats
A: Yes

Q: Is this sentence grammatical? Yes or No: the professor wa no a chalk o kicks
A: ",the professor wa no a chalk o kicks,Yes
"None

Q: Is this sentence grammatical? Yes or No: the architect wa no the hat o touches nai
A: No

Q: Is this sentence grammatical? Yes or No: the lawyers wa no the hat o push
A: Yes

Q: Is this sentence grammatical? Yes or No: a girl wa no the poem o reads
A: Yes

Q: Is this sentence grammatical? Yes or No: the actress wa no a biscuit o eats
A: Yes

Q: Is this sentence grammatical? Yes or No: a teacher wa no a newspaper o pushes nai
A: No

Q: Is this sentence grammatical? Yes or No: the authors wa no a letter o read nai
A: No

Q: Is this sentence grammatical? Yes or No: the writers wa no a hat o push
A: Yes

Q: Is this sentence grammatical? Yes or No: the girls wa no a hat o touch nai
A: No

Q: Is this sentence grammatical? Yes or No: the teachers wa no a toy o hit
A: Yes

Q: Is this sentence grammatical? Yes or No: the professors wa no a fish o push nai
A: No

Q: Is this sentence grammatical? Yes or No: a cat wa no a bottle o hits
A: ",a cat wa no a bottle o hits,Yes
"None

Q: Is this sentence grammatical? Yes or No: the man wa no the bottle o kicks nai
A: No

Q: Is this sentence grammatical? Yes or No: the cooks wa no the milkshake o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: the cat wa no the newspaper o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: a woman wa no a cucumber o eats nai
A: No

Q: Is this sentence grammatical? Yes or No: the writer wa no a fish o eats nai
A: No

Q: Is this sentence grammatical? Yes or No: the lawyer wa no a mouse o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: the teachers wa no a box o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: the actresses wa no the chalk o push nai
A: No

Q: Is this sentence grammatical? Yes or No: a writer wa no the mouse o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: a architect wa no a chalk o hits nai
A: No

Q: Is this sentence grammatical? Yes or No: a boy wa no the pear o eats nai
A: ",a boy wa no the pear o eats nai,No
"None

Q: Is this sentence grammatical? Yes or No: the lawyers wa no the chalk o hit nai
A: No

Q: Is this sentence grammatical? Yes or No: the girl wa no the chalk o hits
A: Yes

Q: Is this sentence grammatical? Yes or No: the dogs wa no the coffee o drink
A: Yes

Q: Is this sentence grammatical? Yes or No: the authors wa no the story o read nai
A: No

Q: Is this sentence grammatical? Yes or No: the cooks wa no a chalk o touch nai
A: No

Q: Is this sentence grammatical? Yes or No: the doctors wa no a chapter o read nai
A: No

Q: Is this sentence grammatical? Yes or No: a cook wa no the mouse o pushes
A: Yes

Q: Is this sentence grammatical? Yes or No: the teacher wa no the fish o touches
A: Yes

Q: Is this sentence grammatical? Yes or No: a poet wa no a guide o reads nai
A: No

Q: Is this sentence grammatical? Yes or No: the dogs wa no the bottle o kick
A: Yes

Q: Is this sentence grammatical? Yes or No: a teacher wa no the newspaper o touches
A: ",a teacher wa no the newspaper o touches,Yes
