prompt,q,gold
"Here are some examples of sentences that follow a rule. Label the last sentence 'Yes' if it follows the same rule and 'No' if it doesn't.

Q: Is this sentence grammatical? Yes or No: Did the frindles snugo the gunzle why?
A: No

Q: Is this sentence grammatical? Yes or No: Did a fuzzle chuskos the which yurump?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the progs stoffle the yurump which?
A: No

Q: Is this sentence grammatical? Yes or No: Did a glump hufkos a sturple what?
A: No

Q: Is this sentence grammatical? Yes or No: Did the kingles ungo a komple why?
A: No

Q: Is this sentence grammatical? Yes or No: Did the grumblen hufko the who gongle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the kingles ungo the which ginso?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the pundles chusko the what gongle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the arcuplo stoffles the what fugfug?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the kingle stoffles the woggle why?
A: No

Q: Is this sentence grammatical? Yes or No: Did a fuzzle snugo a sturple what?
A: ",Did a fuzzle snugo a sturple what?,No
"Here are some examples of sentences that follow a rule. Label the last sentence 'Yes' if it follows the same rule and 'No' if it doesn't.

Q: Is this sentence grammatical? Yes or No: Did the grumblen stoffle the what gongle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the blincos chusko the zibble which?
A: No

Q: Is this sentence grammatical? Yes or No: Did a hurple chuskos a sturple when?
A: No

Q: Is this sentence grammatical? Yes or No: Did a frindle ungos the who droczle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the grumblen chunge the when tromple?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the glumps snugo a when yurump?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the kingles hufko a woggle which?
A: No

Q: Is this sentence grammatical? Yes or No: Did the frindle hufkos the what fugfug?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did a hurple hufkos a tromple who?
A: No

Q: Is this sentence grammatical? Yes or No: Did the kingle ungos the komple when?
A: No

Q: Is this sentence grammatical? Yes or No: Did a hurple chuskos a when yurump?
A: ",Did a hurple chuskos a when yurump?,Yes
"Here are some examples of sentences that follow a rule. Label the last sentence 'Yes' if it follows the same rule and 'No' if it doesn't.

Q: Is this sentence grammatical? Yes or No: Did the hurple stoffles a when gongle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the priffles ungo a skrump which?
A: No

Q: Is this sentence grammatical? Yes or No: Did a kingle hufkos a who woggle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the hurples hufko a gongle when?
A: No

Q: Is this sentence grammatical? Yes or No: Did a glump stoffles the who yurump?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did a glump chunges a when zibble?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the blinco chuskos a zibble when?
A: No

Q: Is this sentence grammatical? Yes or No: Did the glumps ungo the droczle what?
A: No

Q: Is this sentence grammatical? Yes or No: Did the glumps hufko a when gongle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the wugen ungo a droczle when?
A: No

Q: Is this sentence grammatical? Yes or No: Did the hurple ungo a skrump which?
A: ",Did the hurple ungo a skrump which?,No
"Here are some examples of sentences that follow a rule. Label the last sentence 'Yes' if it follows the same rule and 'No' if it doesn't.

Q: Is this sentence grammatical? Yes or No: Did the priffle hufkos the wompel when?
A: No

Q: Is this sentence grammatical? Yes or No: Did the arcuplos ungo the which skung?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the frindle hufkos a what sturple?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the knurkles chunge the sturple why?
A: No

Q: Is this sentence grammatical? Yes or No: Did the hurple chuskos the which pelunko?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the hurples hufko the pelunko who?
A: No

Q: Is this sentence grammatical? Yes or No: Did the knurkles hufko the pelunko when?
A: No

Q: Is this sentence grammatical? Yes or No: Did the wugen hufko the sturple who?
A: No

Q: Is this sentence grammatical? Yes or No: Did a frindle stoffles a who gongle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the fuzzles chusko the why gongle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the hurples stoffles the sturple why?
A: ",Did the hurples stoffles the sturple why?,No
"Here are some examples of sentences that follow a rule. Label the last sentence 'Yes' if it follows the same rule and 'No' if it doesn't.

Q: Is this sentence grammatical? Yes or No: Did the frindle chunges a fugfug who?
A: No

Q: Is this sentence grammatical? Yes or No: Did the frindles chusko a zibble which?
A: No

Q: Is this sentence grammatical? Yes or No: Did the grumblen chunge the when wompel?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did a arcuplo chuskos a pelunko when?
A: No

Q: Is this sentence grammatical? Yes or No: Did the priffle stoffles the when wompel?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the grumblen hufko the tromple what?
A: No

Q: Is this sentence grammatical? Yes or No: Did the miffle chunges the who yurump?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did a fuzzle chunges the who gongle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did a krunko gurdles a who froble?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the miffles chusko a pelunko what?
A: No

Q: Is this sentence grammatical? Yes or No: Did the grumblen stoffles a fugfug who?
A: ",Did the grumblen stoffles a fugfug who?,No
"Here are some examples of sentences that follow a rule. Label the last sentence 'Yes' if it follows the same rule and 'No' if it doesn't.

Q: Is this sentence grammatical? Yes or No: Did a hurple chuskos the woggle what?
A: No

Q: Is this sentence grammatical? Yes or No: Did the krunkos gurdle the what strumble?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the frindles chunge the pelunko when?
A: No

Q: Is this sentence grammatical? Yes or No: Did the miffle chunges a why pelunko?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did a prog chunges the which zibble?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did a arcuplo gurdles a hergo who?
A: No

Q: Is this sentence grammatical? Yes or No: Did the kingle gurdles a why jimto?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did a fuzzle stoffles a gongle what?
A: No

Q: Is this sentence grammatical? Yes or No: Did the blincos snugo a why gunzle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did a fuzzle snugos the plonkle which?
A: No

Q: Is this sentence grammatical? Yes or No: Did the frindles snugo a why pelunko?
A: ",Did the frindles snugo a why pelunko?,Yes
"Here are some examples of sentences that follow a rule. Label the last sentence 'Yes' if it follows the same rule and 'No' if it doesn't.

Q: Is this sentence grammatical? Yes or No: Did a arcuplo chuskos a pelunko when?
A: No

Q: Is this sentence grammatical? Yes or No: Did the frindle chuskos the gongle why?
A: No

Q: Is this sentence grammatical? Yes or No: Did the blincos stoffle a fugfug what?
A: No

Q: Is this sentence grammatical? Yes or No: Did the pundles chunge a gongle which?
A: No

Q: Is this sentence grammatical? Yes or No: Did the pundle chunges the when woggle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the hurples hufko the when woggle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the wugen chusko a sturple when?
A: No

Q: Is this sentence grammatical? Yes or No: Did the hurple hufkos a when fugfug?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the kingles gurdle a who gorgen?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the hurple hufkos a what sturple?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the blincos gurdle a pelunko when?
A: ",Did the blincos gurdle a pelunko when?,No
"Here are some examples of sentences that follow a rule. Label the last sentence 'Yes' if it follows the same rule and 'No' if it doesn't.

Q: Is this sentence grammatical? Yes or No: Did the quozzles gurdle a strumble when?
A: No

Q: Is this sentence grammatical? Yes or No: Did the porpols gurdle the what jimto?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the frindle hufkos a zibble which?
A: No

Q: Is this sentence grammatical? Yes or No: Did the blinco gurdles a what wrindle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did a glump gurdles a who wrindle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the fuzzles chunge a pelunko why?
A: No

Q: Is this sentence grammatical? Yes or No: Did the hurples stoffle a fugfug who?
A: No

Q: Is this sentence grammatical? Yes or No: Did the hurples hufko the woggle when?
A: No

Q: Is this sentence grammatical? Yes or No: Did a grumble ungos a who skrump?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did a frindle chuskos a when zibble?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the frindle ungos a strumble when?
A: ",Did the frindle ungos a strumble when?,No
"Here are some examples of sentences that follow a rule. Label the last sentence 'Yes' if it follows the same rule and 'No' if it doesn't.

Q: Is this sentence grammatical? Yes or No: Did the hurples chunge the what yurump?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the wugen hufko the what pelunko?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the frindle chuskos a fugfug who?
A: No

Q: Is this sentence grammatical? Yes or No: Did the priffles snugo the which wungo?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the pundles snugo the twizzle which?
A: No

Q: Is this sentence grammatical? Yes or No: Did the hurples ungo a komple when?
A: No

Q: Is this sentence grammatical? Yes or No: Did the fuzzle stoffles the zibble why?
A: No

Q: Is this sentence grammatical? Yes or No: Did the kingles gurdle a who gorgen?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the arcuplos chusko a why pelunko?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the priffle stoffles a gongle why?
A: No

Q: Is this sentence grammatical? Yes or No: Did the wugen snugo a fugfug who?
A: ",Did the wugen snugo a fugfug who?,No
"Here are some examples of sentences that follow a rule. Label the last sentence 'Yes' if it follows the same rule and 'No' if it doesn't.

Q: Is this sentence grammatical? Yes or No: Did the hurple ungos the which forp?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the kingles gurdle the froble when?
A: No

Q: Is this sentence grammatical? Yes or No: Did the glumps hufko a sturple which?
A: No

Q: Is this sentence grammatical? Yes or No: Did a fuzzle chunges the what pelunko?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the wug chunges a zibble which?
A: No

Q: Is this sentence grammatical? Yes or No: Did the knurkle snugos the yurump when?
A: No

Q: Is this sentence grammatical? Yes or No: Did a hurple hufkos the who prundle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the hurples stoffle the what woggle?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did a hurple snugos the yurump when?
A: No

Q: Is this sentence grammatical? Yes or No: Did a arcuplo hufkos a who zibble?
A: Yes

Q: Is this sentence grammatical? Yes or No: Did the hurple snugos the who prundle?
A: ",Did the hurple snugos the who prundle?,Yes
