prompt,q,gold
"None

Q: Is this sentence grammatical? Yes or No: Sheela thinks that kar teacher reads kar postcard
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom says that kars women drink lemonade kar
A: No

Q: Is this sentence grammatical? Yes or No: Maria believes that kar girl eats kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: John believes that kar teacher touches hat kon
A: No

Q: Is this sentence grammatical? Yes or No: Gomu thinks that kar woman drinks espresso kon
A: No

Q: Is this sentence grammatical? Yes or No: Harry suggests that kar cook pushes kon toy
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela says that kars professors read poem kon
A: No

Q: Is this sentence grammatical? Yes or No: John says that kon lawyer drinks kon milkshake
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry suggests that kars cooks drink kar lemonade
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela states that kon actress hits hat kon
A: No

Q: Is this sentence grammatical? Yes or No: Gomu states that kar doctor drinks milkshake kon
A: ",Gomu states that kar doctor drinks milkshake kon,No
"None

Q: Is this sentence grammatical? Yes or No: Harry suggests that kars cooks drink lemonade kar
A: No

Q: Is this sentence grammatical? Yes or No: Gomu suggests that kars doctors drink kon smoothie
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry states that kar teacher kicks toy kon
A: No

Q: Is this sentence grammatical? Yes or No: John states that kars professors push kon mouse
A: Yes

Q: Is this sentence grammatical? Yes or No: Maria suggests that kar doctor pushes fish kon
A: No

Q: Is this sentence grammatical? Yes or No: Sheela believes that kar teacher kicks kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom believes that kon cat pushes kar box
A: Yes

Q: Is this sentence grammatical? Yes or No: Gomu suggests that kon lawyer hits kon chalk
A: Yes

Q: Is this sentence grammatical? Yes or No: Gomu believes that kars professors kick mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: Maria says that kars doctors push newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: Tom thinks that kars writers read poem kon
A: ",Tom thinks that kars writers read poem kon,No
"None

Q: Is this sentence grammatical? Yes or No: Harry believes that kon architect kicks kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom believes that kars doctors eat kon biscuit
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela thinks that kar woman reads kon chapter
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom says that kars teachers eat banana kar
A: No

Q: Is this sentence grammatical? Yes or No: Leela thinks that kon boy pushes cup kar
A: No

Q: Is this sentence grammatical? Yes or No: Sheela suggests that kars writers read kar magazine
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela believes that kons dogs drink tea kon
A: No

Q: Is this sentence grammatical? Yes or No: Tom thinks that kars doctors drink espresso kon
A: No

Q: Is this sentence grammatical? Yes or No: Tom believes that kars girls kick chalk kon
A: No

Q: Is this sentence grammatical? Yes or No: Sheela states that kon actress hits kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: Gomu suggests that kons men drink juice kon
A: ",Gomu suggests that kons men drink juice kon,No
"None

Q: Is this sentence grammatical? Yes or No: Tom states that kon man hits kar lightbulb
A: Yes

Q: Is this sentence grammatical? Yes or No: Leela thinks that kars doctors eat kon meal
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry suggests that kons boys read magazine kar
A: No

Q: Is this sentence grammatical? Yes or No: Maria states that kars doctors hit mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: John says that kon actress eats kon biscuit
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela states that kars teachers hit newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: John suggests that kars teachers kick toy kon
A: No

Q: Is this sentence grammatical? Yes or No: Sheela states that kars writers read postcard kar
A: No

Q: Is this sentence grammatical? Yes or No: Tom states that kars teachers drink kon espresso
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry says that kon dog kicks kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: Leela states that kars doctors push kon fish
A: ",Leela states that kars doctors push kon fish,Yes
"None

Q: Is this sentence grammatical? Yes or No: Gomu suggests that kon boy hits newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: John suggests that kon boy reads page kar
A: No

Q: Is this sentence grammatical? Yes or No: John states that kars writers kick kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: Gomu suggests that kon boy reads kar novella
A: Yes

Q: Is this sentence grammatical? Yes or No: Maria thinks that kon architect touches kon chalk
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry suggests that kons writer hits chalk kon
A: No

Q: Is this sentence grammatical? Yes or No: Sheela states that kar girl hits kon chalk
A: Yes

Q: Is this sentence grammatical? Yes or No: Leela says that kars doctors drink lemonade kar
A: No

Q: Is this sentence grammatical? Yes or No: Gomu suggests that kon lawyers eat kon meal
A: Yes

Q: Is this sentence grammatical? Yes or No: Leela states that kons men drink coffee kon
A: No

Q: Is this sentence grammatical? Yes or No: Harry thinks that kars doctors push kon chalk
A: ",Harry thinks that kars doctors push kon chalk,Yes
"None

Q: Is this sentence grammatical? Yes or No: Gomu believes that kon architects touch mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: Maria suggests that kar teacher reads kon chapter
A: Yes

Q: Is this sentence grammatical? Yes or No: John says that kars teachers read kar magazine
A: Yes

Q: Is this sentence grammatical? Yes or No: John thinks that kars writers eat fish kon
A: No

Q: Is this sentence grammatical? Yes or No: Harry thinks that kars teachers push mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: John thinks that kon architects hit toy kon
A: No

Q: Is this sentence grammatical? Yes or No: Tom believes that kon boy eats kar banana
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry suggests that kon actress kicks kon toy
A: Yes

Q: Is this sentence grammatical? Yes or No: John thinks that kar cook pushes kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela believes that kons dogs eat pizza kar
A: No

Q: Is this sentence grammatical? Yes or No: Leela suggests that kar teacher drinks tea kon
A: ",Leela suggests that kar teacher drinks tea kon,No
"None

Q: Is this sentence grammatical? Yes or No: Harry thinks that kars cooks push chalk kon
A: No

Q: Is this sentence grammatical? Yes or No: John states that kar teacher eats kar fruit
A: Yes

Q: Is this sentence grammatical? Yes or No: Gomu thinks that kar cook reads kon chapter
A: Yes

Q: Is this sentence grammatical? Yes or No: John says that kon lawyers push kon chalk
A: Yes

Q: Is this sentence grammatical? Yes or No: John thinks that kars professors eat biscuit kon
A: No

Q: Is this sentence grammatical? Yes or No: Leela suggests that kar professor kicks newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: John believes that kars writers drink kar beverage
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela believes that kon architect touches fish kon
A: No

Q: Is this sentence grammatical? Yes or No: John thinks that kon architect drinks smoothie kon
A: No

Q: Is this sentence grammatical? Yes or No: Tom says that kon lawyers touch kon newspaper
A: Yes

Q: Is this sentence grammatical? Yes or No: John believes that kars girls kick toy kon
A: ",John believes that kars girls kick toy kon,No
"None

Q: Is this sentence grammatical? Yes or No: Sheela states that kar professor kicks kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry thinks that kar teacher drinks kon smoothie
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela says that kars professors read kon poem
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela believes that kons dogs eat pizza kar
A: No

Q: Is this sentence grammatical? Yes or No: Sheela says that kars doctors drink kon milkshake
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom says that kars teachers kick cup kar
A: No

Q: Is this sentence grammatical? Yes or No: Maria suggests that kars cooks touch mouse kon
A: No

Q: Is this sentence grammatical? Yes or No: John believes that kars writers eat kon cucumber
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela says that kons writer reads letter kar
A: No

Q: Is this sentence grammatical? Yes or No: Tom says that kar cook touches fish kon
A: No

Q: Is this sentence grammatical? Yes or No: Harry suggests that kars actresses kick hat kon
A: ",Harry suggests that kars actresses kick hat kon,No
"None

Q: Is this sentence grammatical? Yes or No: John thinks that kon architects hit toy kon
A: No

Q: Is this sentence grammatical? Yes or No: Sheela thinks that kar teacher reads kar postcard
A: Yes

Q: Is this sentence grammatical? Yes or No: Leela believes that kars teachers touch newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: Maria states that kar woman eats kon cucumber
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom thinks that kars actresses touch kon toy
A: Yes

Q: Is this sentence grammatical? Yes or No: John states that kon lawyers drink espresso kon
A: No

Q: Is this sentence grammatical? Yes or No: Leela suggests that kars women push kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: Harry states that kon cat pushes newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: Harry states that kar professor pushes toy kon
A: No

Q: Is this sentence grammatical? Yes or No: Harry says that kon architects drink kon milkshake
A: Yes

Q: Is this sentence grammatical? Yes or No: Sheela believes that kars women kick kon newspaper
A: ",Sheela believes that kars women kick kon newspaper,Yes
"None

Q: Is this sentence grammatical? Yes or No: Leela states that kon man kicks kar cup
A: Yes

Q: Is this sentence grammatical? Yes or No: Gomu believes that kar woman pushes kon hat
A: Yes

Q: Is this sentence grammatical? Yes or No: Maria thinks that kons cats touch cup kar
A: No

Q: Is this sentence grammatical? Yes or No: John states that kons cats eat banana kar
A: No

Q: Is this sentence grammatical? Yes or No: Leela says that kons orators read kar postcard
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom states that kon actress drinks beverage kar
A: No

Q: Is this sentence grammatical? Yes or No: John suggests that kars girls eat fish kon
A: No

Q: Is this sentence grammatical? Yes or No: Sheela states that kar professor kicks kon fish
A: Yes

Q: Is this sentence grammatical? Yes or No: Gomu thinks that kon lawyer kicks newspaper kon
A: No

Q: Is this sentence grammatical? Yes or No: Gomu suggests that kon man eats kar pear
A: Yes

Q: Is this sentence grammatical? Yes or No: Tom believes that kon lawyers touch hat kon
A: ",Tom believes that kon lawyers touch hat kon,No
